"gender_feedback","forms_shown","sold30m_shown","classic_shown","female_pick","forms_pick","sold30m_pick","classic_pick","base_gender","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
0,1,1,1,1,0,0,1,3,"Charles Dickens","Zadie Smith","George Orwell","Sylvia Plath","Isabel Allende","J.R.R. Tolkien","Jane Austen","White / Caucasian","Woman",36,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.86732662289707,1.40276414090359,1.30252244938324,1.36295033280695,1.23389088649771,1.22048018990877,1.8106303018328,1.34758512072006,1.45956520415388,143
1,0,1,1,0,0,0,1,0,"George Orwell","Michael Crichton","Ian McEwan","John Steinbeck","Ray Bradbury","Charles Dickens","Jack London","White / Caucasian","Woman",53,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,1,0,1,1,0,0,1,0,"Ernest Hemingway","John Steinbeck","Michael Crichton","George Orwell","J.R.R. Tolkien","Jack London","Sylvia Plath","White / Caucasian","Man",55,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.144889830275149,0.887170159994198,0.300198512453565,0.846128608418036,0.472151862647662,-0.48559170131155,-0.466108457431466,0.180568277700965,-0.25704396034735,143
1,1,0,1,1,1,0,0,2,"Zadie Smith","Sylvia Plath","Ray Bradbury","George Orwell","Ernest Hemingway","John Steinbeck","Joyce Carol Oates","White / Caucasian","Man",47,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.86732662289707,1.91835812181299,0.801360480918401,0.329306884029121,0.979088027414395,1.22048018990877,1.24144561201673,2.51460196373916,1.65884258855489,143
1,1,1,0,0,1,0,1,0,"George Orwell","J.D. Salinger","F. Scott Fitzgerald","Charles Dickens","Kurt Vonnegut","Michael Crichton","Ray Bradbury","White / Caucasian","Man",26,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-0.466108457431466,-0.402940143808582,-0.641110310986124,143
1,1,0,1,0,1,0,0,0,"J.R.R. Tolkien","F. Scott Fitzgerald","Ray Bradbury","J.D. Salinger","George Orwell","Michael Crichton","Cormac McCarthy","Asian / Pacific Islander","Man",56,1,0,"6Conservative",6,2,"Republican",0,0,1,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-1.05428233171832,-0.466108457431466,-0.98644856531813,-0.835613118155973,143
0,1,1,1,0,1,1,1,0,"J.R.R. Tolkien","Michael Crichton","Ray Bradbury","F. Scott Fitzgerald","Ernest Hemingway","Jack London","Gabriel Garcia Marquez","Asian / Pacific Islander","Man",24,1,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.650998056861259,0.371576179084803,-0.702125424476108,-0.70433656474871,-0.421470966750318,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,0,0,1,1,1,"Jane Austen","George Orwell","J.R.R. Tolkien","Ernest Hemingway","Ian McEwan","George Saunders","F. Scott Fitzgerald","White / Caucasian","Woman",29,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,0.86732662289707,-0.144017801824592,-0.702125424476108,-0.187514840359795,-0.0415828609408559,1.22048018990877,1.24144561201673,1.34758512072006,1.26983697421519,143
0,1,1,1,0,0,0,0,1,"Jack London","Lucy Maud","Ernest Hemingway","F. Scott Fitzgerald","Cormac McCarthy","Gabriel Garcia Marquez","Ian McEwan","White / Caucasian","Woman",55,0,1,"6Conservative",6,2,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,0,1,1,"J.R.R. Tolkien","George Orwell","Michael Crichton","Ernest Hemingway","Jane Austen","J.D. Salinger","Nathaniel Hawthorne","White / Caucasian","Man",36,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,1,1,0,"Ray Bradbury","J.D. Salinger","F. Scott Fitzgerald","George Orwell","J.R.R. Tolkien","John Steinbeck","Charles Dickens","White / Caucasian","Woman",50,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.361218396310961,0.371576179084803,0.300198512453565,0.329306884029121,0.340574992969612,0.651789559501998,0.672260922200667,0.764076699210513,0.696042393637726,143
1,0,1,1,0,0,0,1,2,"George Orwell","J.D. Salinger","Michael Crichton","Lucy Maud","Ernest Hemingway","Isabel Allende","John Steinbeck","White / Caucasian","Woman",36,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.144889830275149,0.371576179084803,0.300198512453565,0.329306884029121,0.214047936323085,0.651789559501998,0.672260922200667,0.180568277700965,0.501539586467877,143
1,1,0,1,0,1,1,1,1,"Michael Crichton","Kurt Vonnegut","Joyce Carol Oates","F. Scott Fitzgerald","Ian McEwan","George Orwell","J.R.R. Tolkien","White / Caucasian","Woman",50,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,0,1,0,0,1,1,1,"Michael Crichton","Ray Bradbury","Jane Austen","Herman Melville","John Steinbeck","J.D. Salinger","Charles Dickens","White / Caucasian","Man",38,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,-0.650998056861259,-0.659611782733986,-0.702125424476108,1.36295033280695,-0.1624462328161,-0.48559170131155,-0.466108457431466,-0.98644856531813,-0.646049574687049,143
0,1,1,1,0,1,1,1,1,"Joyce Carol Oates","Cormac McCarthy","Neil Gaiman","Michael Crichton","Ian McEwan","Ray Bradbury","Gabriel Garcia Marquez","White / Caucasian","Woman",61,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.805795013851543,-1.05428233171832,-0.466108457431466,-0.98644856531813,-0.835613118155973,143
0,1,1,1,0,1,0,0,1,"J.R.R. Tolkien","Kurt Vonnegut","John Steinbeck","George Orwell","Ernest Hemingway","Joyce Carol Oates","Cormac McCarthy","White / Caucasian","Man",61,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,0,0,0,1,0,"Cormac McCarthy","Ray Bradbury","Kurt Vonnegut","George Orwell","J.R.R. Tolkien","Jack London","John Steinbeck","White / Caucasian","Man",46,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,1,0,0,2,"Zadie Smith","J.R.R. Tolkien","George Orwell","F. Scott Fitzgerald","Ray Bradbury","Isabel Allende","Neil Gaiman","White / Caucasian","Man",32,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.86732662289707,0.371576179084803,0.801360480918401,0.846128608418036,0.721597972829578,0.651789559501998,1.8106303018328,0.764076699210513,1.0754988535151,143
0,1,1,1,0,1,0,1,2,"Gabriel Garcia Marquez","Charles Dickens","F. Scott Fitzgerald","Jane Austen","Isabel Allende","John Steinbeck","Herman Melville","White / Caucasian","Woman",50,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.361218396310961,0.371576179084803,0.300198512453565,0.329306884029121,0.340574992969612,0.651789559501998,0.672260922200667,0.764076699210513,0.696042393637726,143
1,1,0,1,0,0,0,1,2,"J.R.R. Tolkien","Ernest Hemingway","Isabel Allende","J.D. Salinger","F. Scott Fitzgerald","Joyce Carol Oates","Michael Crichton","White / Caucasian","Man",55,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,0,1,1,0,0,0,1,4,"Isabel Allende","Lucy Maud","Zadie Smith","J.R.R. Tolkien","Herman Melville","Joyce Carol Oates","Nathaniel Hawthorne","White / Caucasian","Woman",24,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.144889830275149,-0.144017801824592,-0.200963456011272,-0.187514840359795,-0.169346482117702,0.0830989290952237,0.1030762323846,0.180568277700965,0.122247813060263,143
1,1,0,1,1,0,0,1,1,"Ray Bradbury","J.R.R. Tolkien","Michael Crichton","Jane Austen","Nathaniel Hawthorne","George Orwell","Sylvia Plath","White / Caucasian","Woman",37,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,1,0,0,1,0,"Michael Crichton","George Orwell","J.R.R. Tolkien","Charles Dickens","Ernest Hemingway","Nathaniel Hawthorne","Jane Austen","White / Caucasian","Man",48,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.361218396310961,0.371576179084803,-0.702125424476108,-0.70433656474871,-0.168416853457263,-1.05428233171832,-0.466108457431466,-0.402940143808582,-0.641110310986124,143
0,1,1,1,0,1,1,1,0,"Michael Crichton","Ernest Hemingway","Charles Dickens","Ray Bradbury","John Steinbeck","Jack London","J.R.R. Tolkien","White / Caucasian","Man",78,1,1,"6Conservative",6,2,"Republican",0,0,1,0.86732662289707,0.887170159994198,0.801360480918401,0.846128608418036,0.850496468056926,-0.48559170131155,1.24144561201673,0.180568277700965,0.312140729468716,143
1,1,1,0,0,1,1,1,2,"Gabriel Garcia Marquez","Ray Bradbury","Jane Austen","Sylvia Plath","Kurt Vonnegut","John Steinbeck","George Orwell","White / Caucasian","Man",32,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.86732662289707,0.887170159994198,0.801360480918401,1.36295033280695,0.979701899154155,0.0830989290952237,1.24144561201673,-0.402940143808582,0.307201465767792,143
1,1,1,0,0,0,0,1,1,"Neil Gaiman","J.R.R. Tolkien","Ian McEwan","Ray Bradbury","J.D. Salinger","Isabel Allende","Jack London","White / Caucasian","Woman",47,0,1,"6Conservative",6,2,"Republican",0,0,1,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,1,0,1,0,0,0,1,1,"Ernest Hemingway","J.D. Salinger","John Steinbeck","F. Scott Fitzgerald","George Orwell","Isabel Allende","Jack London","White / Caucasian","Man",48,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,0,1,1,0,0,1,1,0,"Michael Crichton","Charles Dickens","Ian McEwan","Ray Bradbury","J.R.R. Tolkien","Nathaniel Hawthorne","J.D. Salinger","Black or African American","Man",28,1,0,"2Liberal",2,-2,"Democrat",1,0,0,0.361218396310961,0.371576179084803,-0.200963456011272,0.329306884029121,0.215284500853403,-0.48559170131155,0.672260922200667,0.764076699210513,0.316915306699877,143
1,1,1,0,0,1,1,1,0,"Michael Crichton","Jack London","Ernest Hemingway","Kurt Vonnegut","Cormac McCarthy","Neil Gaiman","J.R.R. Tolkien","White / Caucasian","Man",39,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-0.659611782733986,-1.20328739294094,-0.70433656474871,-0.931085505967752,-0.48559170131155,-1.03529314724753,-0.402940143808582,-0.641274997455888,143
1,1,1,0,1,0,0,1,0,"F. Scott Fitzgerald","Kurt Vonnegut","J.D. Salinger","George Orwell","Herman Melville","John Steinbeck","Jane Austen","White / Caucasian","Man",69,1,1,"6Conservative",6,2,"Republican",0,0,1,0.361218396310961,-0.144017801824592,-0.200963456011272,-0.187514840359795,-0.0428194254711743,1.22048018990877,1.24144561201673,1.34758512072006,1.26983697421519,143
0,1,1,1,0,0,0,1,1,"Sylvia Plath","Kurt Vonnegut","Charles Dickens","J.D. Salinger","F. Scott Fitzgerald","Michael Crichton","Jack London","White / Caucasian","Woman",60,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,1,0,0,0,0,1,0,"J.R.R. Tolkien","Ray Bradbury","Charles Dickens","Neil Gaiman","Kurt Vonnegut","Jack London","John Steinbeck","White / Caucasian","Man",46,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,0,1,1,0,0,1,0,"Ray Bradbury","Jack London","Michael Crichton","Ernest Hemingway","Kurt Vonnegut","Cormac McCarthy","Jane Austen","White / Caucasian","Man",42,1,1,"5Slightly conservative",5,1,"Independent",0,1,0,0.86732662289707,0.887170159994198,0.801360480918401,0.846128608418036,0.850496468056926,1.22048018990877,1.24144561201673,1.34758512072006,1.26983697421519,143
0,1,1,1,0,0,0,1,0,"F. Scott Fitzgerald","Ray Bradbury","George Orwell","J.D. Salinger","Charles Dickens","Jorge Luis Borges","Ernest Hemingway","White / Caucasian","Man",47,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.650998056861259,-1.17520576364338,0.300198512453565,-0.187514840359795,-0.428380037102717,0.651789559501998,-1.03529314724753,-0.98644856531813,-0.456650717687888,143
1,0,1,1,0,1,1,1,2,"Zadie Smith","Nathaniel Hawthorne","George Orwell","Isabel Allende","J.D. Salinger","Ray Bradbury","Gabriel Garcia Marquez","Asian / Pacific Islander","Woman",30,0,0,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861259,-0.659611782733986,-0.200963456011272,-0.70433656474871,-0.553977465088807,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,0,0,0,1,0,"J.R.R. Tolkien","George Orwell","Ian McEwan","Ray Bradbury","Cormac McCarthy","Neil Gaiman","Ernest Hemingway","White / Caucasian","Man",29,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,0,0,0,1,1,"George Orwell","J.R.R. Tolkien","Jane Austen","John Steinbeck","Herman Melville","Charles Dickens","Ernest Hemingway","White / Caucasian","Man",33,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.361218396310961,0.371576179084803,-0.702125424476108,0.329306884029121,0.0899940087371942,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,1,0,0,0,3,"Sylvia Plath","J.R.R. Tolkien","Joyce Carol Oates","Ray Bradbury","Nathaniel Hawthorne","Isabel Allende","Zadie Smith","White / Caucasian","Woman",62,0,1,"6Conservative",6,2,"Republican",0,0,1,0.361218396310961,1.40276414090359,0.801360480918401,0.846128608418036,0.852867906637747,-1.05428233171832,-0.466108457431466,-0.402940143808582,-0.641110310986124,143
0,1,1,1,0,0,0,1,1,"George Orwell","Lucy Maud","Ernest Hemingway","Nathaniel Hawthorne","Cormac McCarthy","J.R.R. Tolkien","Jack London","White / Caucasian","Man",32,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,0,1,1,1,1,0,0,3,"Charles Dickens","Michael Crichton","Jane Austen","Ernest Hemingway","Lucy Maud","Sylvia Plath","Joyce Carol Oates","White / Caucasian","Man",58,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.650998056861259,1.40276414090359,1.30252244938324,1.36295033280695,0.854309716558131,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,1,0,1,0,1,0,1,1,"Sylvia Plath","Cormac McCarthy","John Steinbeck","Ernest Hemingway","Jack London","Kurt Vonnegut","Ray Bradbury","White / Caucasian","Man",44,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,0,1,1,"Jack London","Charles Dickens","J.R.R. Tolkien","Jane Austen","Michael Crichton","Ernest Hemingway","John Steinbeck","White / Caucasian","Woman",66,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,0.300198512453565,-1.22115828913763,-0.813317955943702,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,1,0,1,3,"J.R.R. Tolkien","Joyce Carol Oates","Jane Austen","Jack London","Zadie Smith","Ernest Hemingway","Kurt Vonnegut","White / Caucasian","Woman",32,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,1,1,1,0,"Charles Dickens","Nathaniel Hawthorne","Neil Gaiman","Michael Crichton","Herman Melville","Jack London","J.R.R. Tolkien","White / Caucasian","Man",30,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.650998056861259,-1.17520576364338,-0.702125424476108,-0.187514840359795,-0.678961021335135,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,0,1,1,0,1,1,1,3,"Ray Bradbury","Zadie Smith","Isabel Allende","Jane Austen","George Orwell","Ian McEwan","J.R.R. Tolkien","White / Caucasian","Woman",62,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.144889830275149,1.91835812181299,-0.200963456011272,-0.187514840359795,0.346247498791693,0.651789559501998,0.1030762323846,-0.402940143808582,0.117308549359339,143
0,1,1,1,0,1,1,1,1,"Ernest Hemingway","Neil Gaiman","Jack London","John Steinbeck","Zadie Smith","J.D. Salinger","J.R.R. Tolkien","Black or African American","Man",57,1,0,"3Slightly liberal",3,-1,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,1,0,1,0,0,0,1,"J.R.R. Tolkien","J.D. Salinger","Gabriel Garcia Marquez","Lucy Maud","George Orwell","F. Scott Fitzgerald","Zadie Smith","White / Caucasian","Woman",42,0,1,"2Liberal",2,-2,"Democrat",1,0,0,0.86732662289707,1.40276414090359,1.30252244938324,1.36295033280695,1.23389088649771,0.651789559501998,-1.03529314724753,-0.402940143808582,-0.262147910518039,143
0,1,1,1,0,0,0,1,0,"J.D. Salinger","George Orwell","John Steinbeck","Cormac McCarthy","J.R.R. Tolkien","Herman Melville","Michael Crichton","Hispanic / Latinx","Man",40,1,0,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.144889830275149,0.371576179084803,0.801360480918401,0.329306884029121,0.339338428439294,0.651789559501998,1.24144561201673,1.34758512072006,1.08027343074626,143
0,1,1,1,1,1,1,1,0,"Jack London","Michael Crichton","J.R.R. Tolkien","John Steinbeck","George Orwell","Kurt Vonnegut","Lucy Maud","White / Caucasian","Man",38,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37343484948318,1.40276414090359,0.300198512453565,1.36295033280695,1.10983695891182,1.78917082031555,1.8106303018328,1.93109354222961,1.84363155479265,143
1,1,0,1,0,1,1,1,1,"Lucy Maud","J.R.R. Tolkien","Herman Melville","Ernest Hemingway","Jack London","Michael Crichton","Gabriel Garcia Marquez","White / Caucasian","Woman",29,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,1,1,1,1,3,"Isabel Allende","Joyce Carol Oates","Zadie Smith","Ian McEwan","Ray Bradbury","George Saunders","Lucy Maud","White / Caucasian","Woman",56,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.144889830275149,1.40276414090359,1.30252244938324,1.36295033280695,0.980836773204658,1.22048018990877,0.1030762323846,-0.402940143808582,0.306872092828263,143
