"gender_feedback","forms_shown","sold30m_shown","classic_shown","female_pick","forms_pick","sold30m_pick","classic_pick","base_gender","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
1,1,0,1,1,0,0,1,0,"Michael Crichton","Ernest Hemingway","Kurt Vonnegut","Neil Gaiman","Jack London","Gabriel Garcia Marquez","Sylvia Plath","White / Caucasian","Man",49,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.866354054285377,0.886250797591493,0.801203913397441,0.843142216125642,0.849237745349988,1.22050010028143,1.24254958544122,-0.401764350509726,0.687095111737639,126
0,1,1,1,0,0,0,1,1,"Kurt Vonnegut","J.R.R. Tolkien","Cormac McCarthy","Jane Austen","Charles Dickens","George Saunders","Jack London","White / Caucasian","Man",31,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.188855600429611,-0.550084010903208,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,1,1,1,1,3,"George Orwell","Ray Bradbury","Jane Austen","Herman Melville","Zadie Smith","Isabel Allende","Lucy Maud","White / Caucasian","Woman",38,0,1,"2Liberal",2,-2,"Democrat",1,0,0,0.360306125380367,0.37128810288406,0.30045146752404,0.843142216125642,0.468796977978527,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
0,1,1,1,0,1,0,1,2,"Gabriel Garcia Marquez","George Saunders","Lucy Maud","Isabel Allende","Kurt Vonnegut","Neil Gaiman","Ray Bradbury","White / Caucasian","Man",33,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,1.37240198319039,1.40121349229893,1.80270880514424,0.843142216125642,1.3548666241898,1.78896777623924,2.38093674571718,2.52228477983763,2.23072976726468,126
1,1,1,0,0,1,1,1,1,"Ian McEwan","Joyce Carol Oates","Nathaniel Hawthorne","Charles Dickens","Neil Gaiman","Jack London","George Orwell","White / Caucasian","Man",27,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-1.03422473511071,-0.401764350509726,-0.640297337737485,126
1,1,1,0,1,1,1,0,2,"Jane Austen","Michael Crichton","Jack London","Lucy Maud","John Steinbeck","Ernest Hemingway","Isabel Allende","White / Caucasian","Woman",61,0,1,"6Conservative",6,2,"Republican",0,0,1,0.866354054285377,-1.17359998123824,-0.701053424222761,-1.22085341698487,-0.557288192040122,-1.05337060354983,-1.03422473511071,-0.401764350509726,-0.829786563056757,126
0,1,1,1,1,1,1,1,2,"Sylvia Plath","F. Scott Fitzgerald","Zadie Smith","J.R.R. Tolkien","Jorge Luis Borges","Michael Crichton","Lucy Maud","White / Caucasian","Woman",33,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.651789732429653,0.886250797591493,0.801203913397441,0.843142216125642,0.469701798671231,0.0835647483657986,1.24254958544122,-0.401764350509726,0.308116661099096,126
0,1,1,1,0,0,0,1,0,"George Orwell","Ernest Hemingway","Ray Bradbury","J.R.R. Tolkien","Charles Dickens","Jack London","John Steinbeck","White / Caucasian","Man",33,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-1.15783766133466,-0.658637286530808,-1.20180587009616,-1.22085341698487,-1.05978355873662,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,1,0,0,0,4,"Isabel Allende","Sylvia Plath","Lucy Maud","Ian McEwan","Ray Bradbury","Jane Austen","Zadie Smith","White / Caucasian","Woman",24,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,1.30195635927084,0.843142216125642,0.208667889109006,-0.484902927592016,0.673356005303233,0.767855301629215,0.318769459780144,126
1,0,1,1,0,0,1,1,1,"Nathaniel Hawthorne","Sylvia Plath","Ian McEwan","Jack London","Kurt Vonnegut","George Orwell","Charles Dickens","Black or African American","Man",30,1,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.866354054285377,0.886250797591493,0.801203913397441,0.327143307848015,0.720238018280582,1.22050010028143,0.673356005303233,1.35266512769868,1.08217374442778,126
1,1,1,0,0,0,1,1,1,"J.R.R. Tolkien","Jack London","Nathaniel Hawthorne","Michael Crichton","George Orwell","Jane Austen","F. Scott Fitzgerald","White / Caucasian","Woman",27,0,1,"6Conservative",6,2,"Republican",0,0,1,1.37240198319039,-1.17359998123824,-1.20180587009616,-0.704854508707238,-0.426964594212813,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,1,1,0,0,2,"Lucy Maud","Jane Austen","John Steinbeck","J.R.R. Tolkien","Ray Bradbury","Charles Dickens","Joyce Carol Oates","White / Caucasian","Woman",57,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,1.37240198319039,0.37128810288406,-0.701053424222761,-0.704854508707238,0.0844455382861121,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,1,1,0,1,0,0,1,1,"Ray Bradbury","Kurt Vonnegut","Michael Crichton","J.R.R. Tolkien","George Orwell","Lucy Maud","Jane Austen","White / Caucasian","Woman",68,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.8784499120954,1.91617618700636,1.80270880514424,1.8751400326809,1.86811873423172,-1.05337060354983,2.38093674571718,2.52228477983763,1.28328364066833,126
1,1,0,1,0,0,1,1,2,"George Orwell","Cormac McCarthy","Ernest Hemingway","Ray Bradbury","Jane Austen","Zadie Smith","J.D. Salinger","Black or African American","Woman",48,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.360306125380367,1.40121349229893,0.801203913397441,0.843142216125642,0.851466436800594,0.652032424323613,1.24254958544122,0.767855301629215,0.887479103798015,126
1,1,1,0,1,1,1,0,1,"Kurt Vonnegut","Ernest Hemingway","Jane Austen","Ray Bradbury","George Orwell","Ian McEwan","Isabel Allende","White / Caucasian","Woman",54,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.866354054285377,0.886250797591493,0.801203913397441,0.327143307848015,0.720238018280582,0.652032424323613,0.673356005303233,0.183045475559744,0.502811301728864,126
1,1,1,0,1,1,1,1,0,"Ernest Hemingway","Neil Gaiman","George Orwell","Kurt Vonnegut","Charles Dickens","Ray Bradbury","Lucy Maud","White / Caucasian","Non-binary",64,0,1,"2Liberal",2,-2,"Independent",0,1,0,0.360306125380367,0.37128810288406,0.30045146752404,0.327143307848015,0.339797250909121,0.0835647483657986,1.24254958544122,0.767855301629215,0.697989878478743,126
1,1,1,0,1,0,0,0,2,"Isabel Allende","George Orwell","F. Scott Fitzgerald","Joyce Carol Oates","Cormac McCarthy","Michael Crichton","Zadie Smith","Asian / Pacific Islander","Man",21,1,0,"3Slightly liberal",3,-1,"Republican",0,0,1,1.8784499120954,1.40121349229893,1.30195635927084,1.35914112440327,1.48519022201711,1.22050010028143,1.8117431655792,1.35266512769868,1.46163613118644,126
0,1,1,1,1,1,1,0,1,"Cormac McCarthy","Neil Gaiman","Zadie Smith","Kurt Vonnegut","Herman Melville","Ian McEwan","Isabel Allende","White / Caucasian","Woman",51,0,1,"2Liberal",2,-2,"Independent",0,1,0,1.8784499120954,0.37128810288406,0.30045146752404,0.327143307848015,0.719333197587878,2.35743545219706,0.104162425165251,2.52228477983763,1.66129421906664,126
0,1,1,1,0,0,0,1,5,"Zadie Smith","Jane Austen","Isabel Allende","Joyce Carol Oates","Lucy Maud","Gabriel Garcia Marquez","John Steinbeck","Hispanic / Latinx","Woman",39,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37240198319039,1.40121349229893,1.30195635927084,1.35914112440327,1.35867823979086,1.78896777623924,1.8117431655792,-0.401764350509726,1.06631553043624,126
0,1,1,1,0,1,1,1,1,"Charles Dickens","Jane Austen","Kurt Vonnegut","George Orwell","J.R.R. Tolkien","Ian McEwan","Gabriel Garcia Marquez","White / Caucasian","Woman",63,0,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,0,1,3,"Zadie Smith","Lucy Maud","Isabel Allende","Neil Gaiman","Ian McEwan","Nathaniel Hawthorne","Michael Crichton","White / Caucasian","Man",51,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.145741803524643,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.552571755746362,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,1,0,1,0,0,0,1,2,"Joyce Carol Oates","Charles Dickens","George Orwell","Sylvia Plath","Michael Crichton","John Steinbeck","Nathaniel Hawthorne","White / Caucasian","Woman",32,0,1,"2Liberal",2,-2,"Republican",0,0,1,1.37240198319039,0.886250797591493,0.801203913397441,1.35914112440327,1.10474945464565,1.78896777623924,1.24254958544122,1.93747495376816,1.6563307718162,126
0,1,1,1,0,1,1,1,0,"Neil Gaiman","F. Scott Fitzgerald","George Orwell","J.D. Salinger","Ray Bradbury","Michael Crichton","J.R.R. Tolkien","White / Caucasian","Man",43,1,1,"2Liberal",2,-2,"Independent",0,1,0,0.360306125380367,0.37128810288406,0.30045146752404,0.327143307848015,0.339797250909121,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
1,1,0,1,0,0,0,1,1,"Jane Austen","F. Scott Fitzgerald","Michael Crichton","J.R.R. Tolkien","Ernest Hemingway","J.D. Salinger","Nathaniel Hawthorne","White / Caucasian","Woman",40,0,1,"6Conservative",6,2,"Republican",0,0,1,0.866354054285377,-0.143674591823374,1.30195635927084,-0.704854508707238,0.329945328256402,1.22050010028143,1.24254958544122,1.35266512769868,1.27190493780711,126
1,1,0,1,0,1,0,1,2,"Jane Austen","George Orwell","John Steinbeck","Isabel Allende","J.D. Salinger","Charles Dickens","Kurt Vonnegut","White / Caucasian","Woman",66,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.37240198319039,0.886250797591493,1.30195635927084,0.327143307848015,0.971938111975184,1.22050010028143,1.24254958544122,1.93747495376816,1.46684154649693,126
0,1,1,1,0,1,1,1,1,"George Orwell","Jane Austen","Kurt Vonnegut","F. Scott Fitzgerald","Ernest Hemingway","Ray Bradbury","J.R.R. Tolkien","White / Caucasian","Man",65,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,1,1,3,"Lucy Maud","George Orwell","Sylvia Plath","Isabel Allende","Kurt Vonnegut","John Steinbeck","F. Scott Fitzgerald","White / Caucasian","Woman",45,0,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,1,1,2,"Lucy Maud","John Steinbeck","J.R.R. Tolkien","Nathaniel Hawthorne","Jack London","Sylvia Plath","F. Scott Fitzgerald","White / Caucasian","Woman",58,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,0.843142216125642,-0.292084556764395,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,1,1,3,"F. Scott Fitzgerald","Jane Austen","Sylvia Plath","John Steinbeck","Zadie Smith","Ray Bradbury","Charles Dickens","White / Caucasian","Woman",38,0,1,"6Conservative",6,2,"Republican",0,0,1,-0.145741803524643,-0.143674591823374,-0.701053424222761,-0.188855600429611,-0.294831355000097,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,1,1,1,0,1,"Nathaniel Hawthorne","Kurt Vonnegut","J.D. Salinger","Herman Melville","Ray Bradbury","Zadie Smith","Isabel Allende","White / Caucasian","Woman",46,0,1,"4Moderate; middle of the road",4,0,"Democrat",1,0,0,0.866354054285377,1.40121349229893,0.801203913397441,0.843142216125642,0.977978419026847,0.652032424323613,1.24254958544122,0.767855301629215,0.887479103798015,126
1,1,0,1,1,0,0,1,1,"Ray Bradbury","George Saunders","Charles Dickens","Zadie Smith","John Steinbeck","Cormac McCarthy","Sylvia Plath","White / Caucasian","Man",44,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.360306125380367,0.37128810288406,0.30045146752404,0.327143307848015,0.339797250909121,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
0,1,1,1,0,1,0,1,6,"Isabel Allende","Joyce Carol Oates","Jane Austen","Zadie Smith","Sylvia Plath","Lucy Maud","Ray Bradbury","White / Caucasian","Woman",28,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37240198319039,1.91617618700636,-0.20030097834936,1.35914112440327,1.11185457906266,1.78896777623924,0.673356005303233,1.93747495376816,1.46659957843688,126
0,1,1,1,0,0,0,0,1,"J.D. Salinger","Nathaniel Hawthorne","J.R.R. Tolkien","F. Scott Fitzgerald","George Orwell","Jane Austen","Jorge Luis Borges","Asian / Pacific Islander","Man",28,1,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,0.327143307848015,-0.801525051205262,-1.05337060354983,0.673356005303233,0.767855301629215,0.129280234460873,126
1,0,1,1,0,0,1,1,1,"George Saunders","Jorge Luis Borges","George Orwell","Neil Gaiman","Isabel Allende","Ray Bradbury","F. Scott Fitzgerald","White / Caucasian","Man",37,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,-0.145741803524643,-0.658637286530808,-0.20030097834936,0.327143307848015,-0.169384190139199,-0.484902927592016,0.104162425165251,0.183045475559744,-0.0658983422890069,126
1,0,1,1,1,0,0,1,0,"John Steinbeck","Jack London","Charles Dickens","J.D. Salinger","Nathaniel Hawthorne","F. Scott Fitzgerald","Jane Austen","White / Caucasian","Man",48,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.360306125380367,0.37128810288406,-0.701053424222761,0.327143307848015,0.0894210279724205,-0.484902927592016,0.673356005303233,-0.986574176579196,-0.266040366289326,126
1,0,1,1,1,1,1,1,4,"J.R.R. Tolkien","Michael Crichton","Zadie Smith","Jane Austen","Isabel Allende","Joyce Carol Oates","Lucy Maud","White / Caucasian","Woman",38,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.8784499120954,1.91617618700636,1.80270880514424,1.8751400326809,1.86811873423172,2.35743545219706,2.38093674571718,2.52228477983763,2.42021899258395,126
0,1,1,1,0,1,0,0,1,"Ray Bradbury","Jack London","Michael Crichton","Isabel Allende","Gabriel Garcia Marquez","Kurt Vonnegut","Cormac McCarthy","White / Caucasian","Woman",39,0,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,1,1,1,0,2,"Joyce Carol Oates","J.D. Salinger","Kurt Vonnegut","Sylvia Plath","Jorge Luis Borges","Ray Bradbury","Isabel Allende","Hispanic / Latinx","Woman",54,0,0,"4Moderate; middle of the road",4,0,"Democrat",1,0,0,1.37240198319039,0.37128810288406,1.30195635927084,1.35914112440327,1.10119689243714,1.78896777623924,0.104162425165251,0.183045475559744,0.692058558988079,126
0,1,1,1,1,0,0,1,0,"Michael Crichton","F. Scott Fitzgerald","Cormac McCarthy","Kurt Vonnegut","Ernest Hemingway","J.R.R. Tolkien","Jane Austen","White / Caucasian","Man",58,1,1,"2Liberal",2,-2,"Independent",0,1,0,1.37240198319039,0.37128810288406,1.30195635927084,1.35914112440327,1.10119689243714,1.78896777623924,1.8117431655792,1.93747495376816,1.84606196519553,126
0,1,1,1,0,1,0,0,3,"Michael Crichton","Charles Dickens","John Steinbeck","Jane Austen","Joyce Carol Oates","Sylvia Plath","Neil Gaiman","White / Caucasian","Woman",54,0,1,"6Conservative",6,2,"Independent",0,1,0,-0.651789732429653,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.06201225018723,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,0,1,1,1,"J.R.R. Tolkien","Michael Crichton","Ray Bradbury","George Orwell","Lucy Maud","Neil Gaiman","Charles Dickens","Asian / Pacific Islander","Man",57,1,0,"6Conservative",6,2,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,0,1,1,"Michael Crichton","Lucy Maud","Neil Gaiman","Ian McEwan","J.R.R. Tolkien","Charles Dickens","Nathaniel Hawthorne","White / Caucasian","Woman",45,0,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,0,1,1,1,0,0,1,3,"Isabel Allende","Nathaniel Hawthorne","Jane Austen","Ian McEwan","Ernest Hemingway","Zadie Smith","Sylvia Plath","Black or African American","Man",24,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.360306125380367,0.37128810288406,0.30045146752404,0.327143307848015,0.339797250909121,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
1,1,1,0,1,1,1,1,0,"Kurt Vonnegut","Herman Melville","George Orwell","J.R.R. Tolkien","Ray Bradbury","J.D. Salinger","Lucy Maud","White / Caucasian","Woman",47,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.145741803524643,1.40121349229893,1.30195635927084,1.35914112440327,0.979142293112099,-1.05337060354983,1.8117431655792,-0.401764350509726,0.118869403839881,126
1,0,1,1,1,1,1,0,1,"J.R.R. Tolkien","George Orwell","Ray Bradbury","Gabriel Garcia Marquez","Zadie Smith","Kurt Vonnegut","Isabel Allende","Black or African American","Man",30,1,0,"2Liberal",2,-2,"Independent",0,1,0,1.8784499120954,1.91617618700636,1.80270880514424,1.8751400326809,1.86811873423172,-1.05337060354983,-0.465031154972732,-0.401764350509726,-0.640055369677429,126
1,1,0,1,1,1,1,1,2,"J.R.R. Tolkien","F. Scott Fitzgerald","George Orwell","Sylvia Plath","Ernest Hemingway","Jane Austen","Lucy Maud","White / Caucasian","Woman",30,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.8784499120954,1.91617618700636,1.80270880514424,1.8751400326809,1.86811873423172,2.35743545219706,2.38093674571718,2.52228477983763,2.42021899258395,126
1,0,1,1,1,1,1,1,2,"Joyce Carol Oates","Charles Dickens","Jack London","Isabel Allende","J.R.R. Tolkien","Gabriel Garcia Marquez","Lucy Maud","White / Caucasian","Woman",48,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.866354054285377,1.91617618700636,1.80270880514424,1.8751400326809,1.61509476977922,0.652032424323613,-0.465031154972732,0.183045475559744,0.123348914970208,126
0,1,1,1,0,0,1,1,4,"Lucy Maud","Jane Austen","J.D. Salinger","Isabel Allende","J.R.R. Tolkien","Sylvia Plath","Charles Dickens","Asian / Pacific Islander","Woman",44,0,0,"5Slightly conservative",5,1,"Republican",0,0,1,-0.145741803524643,-0.143674591823374,0.30045146752404,-0.188855600429611,-0.044455132063397,0.0835647483657986,0.104162425165251,0.183045475559744,0.123590883030265,126
1,1,0,1,0,1,1,1,6,"Zadie Smith","Jane Austen","Sylvia Plath","Isabel Allende","Joyce Carol Oates","Lucy Maud","J.R.R. Tolkien","White / Caucasian","Woman",30,0,1,"2Liberal",2,-2,"Democrat",1,0,0,0.866354054285377,0.886250797591493,1.30195635927084,0.327143307848015,0.845426129748932,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,0,1,2,"George Orwell","Gabriel Garcia Marquez","J.R.R. Tolkien","Jane Austen","Ray Bradbury","Isabel Allende","John Steinbeck","White / Caucasian","Woman",47,0,1,"6Conservative",6,2,"Republican",0,0,1,1.37240198319039,0.886250797591493,0.801203913397441,0.843142216125642,0.975749727576241,0.0835647483657986,-0.465031154972732,-0.986574176579196,-0.45601352772871,126
0,1,1,1,0,1,1,1,1,"Jack London","Kurt Vonnegut","Ernest Hemingway","Joyce Carol Oates","Michael Crichton","Ray Bradbury","J.R.R. Tolkien","White / Caucasian","Man",68,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.866354054285377,-0.143674591823374,0.801203913397441,-0.188855600429611,0.333756943857458,1.22050010028143,1.8117431655792,1.35266512769868,1.46163613118644,126
